pmax_AM,pmax_LM,sum_negll
0.48,0.11,92.1353
0.48,0.12,103.616
0.48,0.13,81.2052
0.48,0.14,78.031
0.48,0.15,90.5345
0.48,0.16,105.319
0.48,0.17,104.399
0.48,0.18,103.616
0.48,0.19,103.616
0.48,0.2,103.616
0.48,0.21,103.616
0.48,0.22,103.616
0.48,0.23,103.616
0.48,0.24,103.616
0.48,0.25,103.616
0.48,0.26,103.616
0.48,0.27,103.616
0.48,0.28,103.616
0.48,0.29,103.616
0.48,0.3,103.616
0.48,0.31,103.616
0.48,0.32,103.616
0.48,0.33,103.616
0.48,0.34,103.616
0.48,0.35,103.616
0.48,0.36,103.616
0.48,0.37,103.616
0.48,0.38,103.616
0.48,0.39,103.616
0.48,0.4,103.616
0.48,0.41,103.616
0.48,0.42,103.616
0.48,0.43,103.616
0.48,0.44,103.616
0.48,0.45,103.616
0.48,0.46,103.616
0.48,0.47,103.616
0.48,0.48,103.616
0.48,0.49,103.616
0.48,0.5,103.616
0.48,0.51,103.616
0.48,0.52,103.616
0.48,0.53,103.616
0.48,0.54,103.616
0.48,0.55,103.616
0.48,0.56,103.616
0.48,0.57,103.616
0.48,0.58,103.616
0.48,0.59,103.616
0.48,0.6,103.616
0.48,0.61,103.616
0.48,0.62,103.616
0.48,0.63,103.616
0.48,0.64,103.616
0.48,0.65,103.616
0.48,0.66,103.616
0.48,0.67,103.616
0.48,0.68,103.616
0.48,0.69,103.616
0.48,0.7,103.616
0.48,0.71,103.616
0.48,0.72,103.616
0.48,0.73,103.616
0.48,0.74,103.616
0.48,0.75,103.616
0.48,0.76,103.616
0.48,0.77,103.616
0.48,0.78,103.616
0.48,0.79,103.616
0.48,0.8,103.616
0.48,0.81,103.616
0.48,0.82,103.616
0.48,0.83,103.616
0.48,0.84,103.616
0.48,0.85,103.616
0.48,0.86,103.616
0.48,0.87,103.616
0.48,0.88,103.616
0.48,0.89,103.616
0.48,0.9,103.616
0.48,0.91,103.616
0.48,0.92,103.616
0.48,0.93,103.616
0.48,0.94,103.616
0.48,0.95,103.616
0.48,0.96,103.616
0.48,0.97,103.616
0.48,0.98,103.616
0.48,0.99,103.616
0.49,0,128.552
0.49,0.01,132.048
0.49,0.02,139.969
0.49,0.03,145.885
0.49,0.04,156.219
0.49,0.05,165.178
0.49,0.06,155.623
0.49,0.07,126.068
0.49,0.08,107.52
0.49,0.09,88.2054
0.49,0.1,88.7271
0.49,0.11,91.2328
0.49,0.12,80.1674
0.49,0.13,77.2434
0.49,0.14,103.616
0.49,0.15,103.616
0.49,0.16,89.232
0.49,0.17,103.616
0.49,0.18,103.616
0.49,0.19,103.616
0.49,0.2,103.616
0.49,0.21,103.616
0.49,0.22,103.616
0.49,0.23,103.616
0.49,0.24,103.616
0.49,0.25,103.616
0.49,0.26,103.616
0.49,0.27,103.616
0.49,0.28,103.616
0.49,0.29,103.616
0.49,0.3,103.616
0.49,0.31,103.616
0.49,0.32,103.616
0.49,0.33,103.616
0.49,0.34,103.616
0.49,0.35,103.616
0.49,0.36,103.616
0.49,0.37,103.616
0.49,0.38,103.616
0.49,0.39,103.616
0.49,0.4,103.616
0.49,0.41,103.616
0.49,0.42,103.616
0.49,0.43,103.616
0.49,0.44,103.616
0.49,0.45,103.616
0.49,0.46,103.616
0.49,0.47,103.616
0.49,0.48,103.616
0.49,0.49,103.616
0.49,0.5,103.616
0.49,0.51,103.616
0.49,0.52,103.616
0.49,0.53,103.616
0.49,0.54,103.616
0.49,0.55,103.616
0.49,0.56,103.616
0.49,0.57,103.616
0.49,0.58,103.616
0.49,0.59,103.616
0.49,0.6,103.616
0.49,0.61,103.616
0.49,0.62,103.616
0.49,0.63,103.616
0.49,0.64,103.616
0.49,0.65,103.616
0.49,0.66,103.616
0.49,0.67,103.616
0.49,0.68,103.616
0.49,0.69,103.616
0.49,0.7,103.616
0.49,0.71,103.616
0.49,0.72,103.616
0.49,0.73,103.616
0.49,0.74,103.616
0.49,0.75,103.616
0.49,0.76,103.616
0.49,0.77,103.616
0.49,0.78,103.616
0.49,0.79,103.616
0.49,0.8,103.616
0.49,0.81,103.616
0.49,0.82,103.616
0.49,0.83,103.616
0.49,0.84,103.616
0.49,0.85,103.616
0.49,0.86,103.616
0.49,0.87,103.616
0.49,0.88,103.616
0.49,0.89,103.616
0.49,0.9,103.616
0.49,0.91,103.616
0.49,0.92,103.616
0.49,0.93,103.616
0.49,0.94,103.616
0.49,0.95,103.616
0.49,0.96,103.616
0.49,0.97,103.616
0.49,0.98,103.616
0.49,0.99,103.616
0.5,0,130.15
0.5,0.01,137.309
0.5,0.02,141.399
0.5,0.03,148.253
0.5,0.04,157.183
0.5,0.05,165.106
0.5,0.06,158.691
0.5,0.07,136.317
0.5,0.08,109.818
0.5,0.09,111.091
0.5,0.1,90.8121
0.5,0.11,80.2865
0.5,0.12,82.3805
0.5,0.13,82.8655
0.5,0.14,103.616
0.5,0.15,95.0169
0.5,0.16,93.8711
0.5,0.17,103.616
0.5,0.18,103.616
0.5,0.19,103.616
0.5,0.2,103.616
0.5,0.21,103.616
0.5,0.22,103.616
0.5,0.23,103.616
0.5,0.24,103.616
0.5,0.25,103.616
0.5,0.26,103.616
0.5,0.27,103.616
0.5,0.28,103.616
0.5,0.29,103.616
0.5,0.3,103.616
0.5,0.31,103.616
0.5,0.32,103.616
0.5,0.33,103.616
0.5,0.34,103.616
0.5,0.35,103.616
0.5,0.36,103.616
0.5,0.37,103.616
0.5,0.38,103.616
0.5,0.39,103.616
0.5,0.4,103.616
0.5,0.41,103.616
0.5,0.42,103.616
0.5,0.43,103.616
0.5,0.44,103.616
0.5,0.45,103.616
0.5,0.46,103.616
0.5,0.47,103.616
0.5,0.48,103.616
0.5,0.49,103.616
0.5,0.5,103.616
0.5,0.51,103.616
0.5,0.52,103.616
0.5,0.53,103.616
0.5,0.54,103.616
0.5,0.55,103.616
0.5,0.56,103.616
0.5,0.57,103.616
0.5,0.58,103.616
0.5,0.59,103.616
0.5,0.6,103.616
0.5,0.61,103.616
0.5,0.62,103.616
0.5,0.63,103.616
0.5,0.64,103.616
0.5,0.65,103.616
0.5,0.66,103.616
0.5,0.67,103.616
0.5,0.68,103.616
0.5,0.69,103.616
0.5,0.7,103.616
0.5,0.71,103.616
0.5,0.72,103.616
0.5,0.73,103.616
0.5,0.74,103.616
0.5,0.75,103.616
0.5,0.76,103.616
0.5,0.77,103.616
0.5,0.78,103.616
0.5,0.79,103.616
0.5,0.8,103.616
0.5,0.81,103.616
0.5,0.82,103.616
0.5,0.83,103.616
0.5,0.84,103.616
0.5,0.85,103.616
0.5,0.86,103.616
0.5,0.87,103.616
0.5,0.88,103.616
0.5,0.89,103.616
0.5,0.9,103.616
0.5,0.91,103.616
0.5,0.92,103.616
0.5,0.93,103.616
0.5,0.94,103.616
0.5,0.95,103.616
0.5,0.96,103.616
0.5,0.97,103.616
0.5,0.98,103.616
0.5,0.99,103.616
0.51,0,127.525
0.51,0.01,134.593
0.51,0.02,140.787
0.51,0.03,151.085
0.51,0.04,155.893
0.51,0.05,163.108
0.51,0.06,158.34
0.51,0.07,127.622
0.51,0.08,112.361
0.51,0.09,100.718
0.51,0.1,87.4364
0.51,0.11,96.9633
0.51,0.12,95.3261
0.51,0.13,89.7135
0.51,0.14,90.9414
0.51,0.15,104.399
0.51,0.16,103.616
0.51,0.17,88.4283
0.51,0.18,104.454
0.51,0.19,103.616
0.51,0.2,89.7135
0.51,0.21,103.616
0.51,0.22,103.616
0.51,0.23,103.616
0.51,0.24,103.616
0.51,0.25,103.616
0.51,0.26,103.616
0.51,0.27,103.616
0.51,0.28,103.616
0.51,0.29,103.616
0.51,0.3,103.616
0.51,0.31,103.616
0.51,0.32,103.616
0.51,0.33,103.616
0.51,0.34,103.616
0.51,0.35,103.616
0.51,0.36,103.616
0.51,0.37,103.616
0.51,0.38,103.616
0.51,0.39,103.616
0.51,0.4,103.616
0.51,0.41,103.616
0.51,0.42,103.616
0.51,0.43,103.616
0.51,0.44,103.616
0.51,0.45,103.616
0.51,0.46,103.616
0.51,0.47,103.616
0.51,0.48,103.616
0.51,0.49,103.616
0.51,0.5,103.616
0.51,0.51,103.616
0.51,0.52,103.616
0.51,0.53,103.616
0.51,0.54,103.616
0.51,0.55,103.616
0.51,0.56,103.616
0.51,0.57,103.616
0.51,0.58,103.616
0.51,0.59,103.616
0.51,0.6,103.616
0.51,0.61,103.616
0.51,0.62,103.616
0.51,0.63,103.616
0.51,0.64,103.616
0.51,0.65,103.616
0.51,0.66,103.616
0.51,0.67,103.616
0.51,0.68,103.616
0.51,0.69,103.616
0.51,0.7,103.616
0.51,0.71,103.616
0.51,0.72,103.616
0.51,0.73,103.616
0.51,0.74,103.616
0.51,0.75,103.616
0.51,0.76,103.616
0.51,0.77,103.616
0.51,0.78,103.616
0.51,0.79,103.616
0.51,0.8,103.616
0.51,0.81,103.616
0.51,0.82,103.616
0.51,0.83,103.616
0.51,0.84,103.616
0.51,0.85,103.616
0.51,0.86,103.616
0.51,0.87,103.616
0.51,0.88,103.616
0.51,0.89,103.616
0.51,0.9,103.616
0.51,0.91,103.616
0.51,0.92,103.616
0.51,0.93,103.616
0.51,0.94,103.616
0.51,0.95,103.616
0.51,0.96,103.616
0.51,0.97,103.616
0.51,0.98,103.616
0.51,0.99,103.616
0.52,0,128.857
0.52,0.01,134.526
0.52,0.02,141.973
0.52,0.03,144.412
0.52,0.04,151.104
0.52,0.05,166.908
0.52,0.06,169.285
0.52,0.07,146.289
0.52,0.08,112.81
0.52,0.09,106.194
0.52,0.1,87.8882
0.52,0.11,85.7848
0.52,0.12,92.5443
0.52,0.13,92.0637
0.52,0.14,105.979
0.52,0.15,103.616
0.52,0.16,103.616
0.52,0.17,103.616
0.52,0.18,103.616
0.52,0.19,104.817
0.52,0.2,103.616
0.52,0.21,103.616
0.52,0.22,103.616
0.52,0.23,103.616
0.52,0.24,103.616
0.52,0.25,103.616
0.52,0.26,103.616
0.52,0.27,103.616
0.52,0.28,103.616
0.52,0.29,103.616
0.52,0.3,103.616
0.52,0.31,103.616
0.52,0.32,103.616
0.52,0.33,103.616
0.52,0.34,103.616
0.52,0.35,103.616
0.52,0.36,103.616
0.52,0.37,103.616
0.52,0.38,103.616
0.52,0.39,103.616
0.52,0.4,103.616
0.52,0.41,103.616
0.52,0.42,103.616
0.52,0.43,103.616
0.52,0.44,103.616
0.52,0.45,103.616
0.52,0.46,103.616
0.52,0.47,103.616
0.52,0.48,103.616
0.52,0.49,103.616
0.52,0.5,103.616
0.52,0.51,103.616
0.52,0.52,103.616
0.52,0.53,103.616
0.52,0.54,103.616
0.52,0.55,103.616
0.52,0.56,103.616
0.52,0.57,103.616
0.52,0.58,103.616
0.52,0.59,103.616
0.52,0.6,103.616
0.52,0.61,103.616
0.52,0.62,103.616
0.52,0.63,103.616
0.52,0.64,103.616
0.52,0.65,103.616
0.52,0.66,103.616
0.52,0.67,103.616
0.52,0.68,103.616
0.52,0.69,103.616
0.52,0.7,103.616
0.52,0.71,103.616
0.52,0.72,103.616
0.52,0.73,103.616
0.52,0.74,103.616
0.52,0.75,103.616
0.52,0.76,103.616
0.52,0.77,103.616
0.52,0.78,103.616
0.52,0.79,103.616
0.52,0.8,103.616
0.52,0.81,103.616
0.52,0.82,103.616
0.52,0.83,103.616
0.52,0.84,103.616
0.52,0.85,103.616
0.52,0.86,103.616
0.52,0.87,103.616
0.52,0.88,103.616
0.52,0.89,103.616
0.52,0.9,103.616
0.52,0.91,103.616
0.52,0.92,103.616
0.52,0.93,103.616
0.52,0.94,103.616
0.52,0.95,103.616
0.52,0.96,103.616
0.52,0.97,103.616
0.52,0.98,103.616
0.52,0.99,103.616
0.53,0,132.155
0.53,0.01,136.896
0.53,0.02,137.885
0.53,0.03,145.727
0.53,0.04,153.247
0.53,0.05,161.428
0.53,0.06,163.319
0.53,0.07,119.038
0.53,0.08,105.311
0.53,0.09,92.0526
0.53,0.1,87.947
0.53,0.11,82.2362
0.53,0.12,90.9208
0.53,0.13,92.0117
0.53,0.14,104.034
0.53,0.15,89.7135
0.53,0.16,90.5551
0.53,0.17,104.034
0.53,0.18,103.616
0.53,0.19,103.616
0.53,0.2,103.616
0.53,0.21,103.616
0.53,0.22,103.616
0.53,0.23,103.616
0.53,0.24,103.616
0.53,0.25,103.616
0.53,0.26,103.616
0.53,0.27,103.616
0.53,0.28,103.616
0.53,0.29,103.616
0.53,0.3,103.616
0.53,0.31,103.616
0.53,0.32,103.616
0.53,0.33,103.616
0.53,0.34,103.616
0.53,0.35,103.616
0.53,0.36,103.616
0.53,0.37,103.616
0.53,0.38,103.616
0.53,0.39,103.616
0.53,0.4,103.616
0.53,0.41,103.616
0.53,0.42,103.616
0.53,0.43,103.616
0.53,0.44,103.616
0.53,0.45,103.616
0.53,0.46,103.616
0.53,0.47,103.616
0.53,0.48,103.616
0.53,0.49,103.616
0.53,0.5,103.616
0.53,0.51,103.616
0.53,0.52,103.616
0.53,0.53,103.616
0.53,0.54,103.616
0.53,0.55,103.616
0.53,0.56,103.616
0.53,0.57,103.616
0.53,0.58,103.616
0.53,0.59,103.616
0.53,0.6,103.616
0.53,0.61,103.616
0.53,0.62,103.616
0.53,0.63,103.616
0.53,0.64,103.616
0.53,0.65,103.616
0.53,0.66,103.616
0.53,0.67,103.616
0.53,0.68,103.616
0.53,0.69,103.616
0.53,0.7,103.616
0.53,0.71,103.616
0.53,0.72,103.616
0.53,0.73,103.616
0.53,0.74,103.616
0.53,0.75,103.616
0.53,0.76,103.616
0.53,0.77,103.616
0.53,0.78,103.616
0.53,0.79,103.616
0.53,0.8,103.616
0.53,0.81,103.616
0.53,0.82,103.616
0.53,0.83,103.616
0.53,0.84,103.616
0.53,0.85,103.616
0.53,0.86,103.616
0.53,0.87,103.616
0.53,0.88,103.616
0.53,0.89,103.616
0.53,0.9,103.616
0.53,0.91,103.616
0.53,0.92,103.616
0.53,0.93,103.616
0.53,0.94,103.616
0.53,0.95,103.616
0.53,0.96,103.616
0.53,0.97,103.616
0.53,0.98,103.616
0.53,0.99,103.616
0.54,0,130.168
0.54,0.01,135.662
0.54,0.02,142.947
0.54,0.03,146.621
0.54,0.04,157.278
0.54,0.05,165.524
0.54,0.06,154.806
0.54,0.07,130.848
0.54,0.08,117.756
0.54,0.09,92.5283
0.54,0.1,85.0788
0.54,0.11,82.878
0.54,0.12,105.236
0.54,0.13,103.616
0.54,0.14,103.616
0.54,0.15,103.616
0.54,0.16,103.616
0.54,0.17,88.4283
0.54,0.18,76.406
0.54,0.19,103.616
0.54,0.2,103.616
0.54,0.21,103.616
0.54,0.22,103.616
0.54,0.23,103.616
0.54,0.24,103.616
0.54,0.25,103.616
0.54,0.26,103.616
0.54,0.27,103.616
0.54,0.28,103.616
0.54,0.29,103.616
0.54,0.3,103.616
0.54,0.31,103.616
0.54,0.32,103.616
0.54,0.33,103.616
0.54,0.34,103.616
0.54,0.35,103.616
0.54,0.36,103.616
0.54,0.37,103.616
0.54,0.38,103.616
0.54,0.39,103.616
0.54,0.4,103.616
0.54,0.41,103.616
0.54,0.42,103.616
0.54,0.43,103.616
0.54,0.44,103.616
0.54,0.45,103.616
0.54,0.46,103.616
0.54,0.47,103.616
0.54,0.48,103.616
0.54,0.49,103.616
0.54,0.5,103.616
0.54,0.51,103.616
0.54,0.52,103.616
0.54,0.53,103.616
0.54,0.54,103.616
0.54,0.55,103.616
0.54,0.56,103.616
0.54,0.57,103.616
0.54,0.58,103.616
0.54,0.59,103.616
0.54,0.6,103.616
0.54,0.61,103.616
0.54,0.62,103.616
0.54,0.63,103.616
0.54,0.64,103.616
0.54,0.65,103.616
0.54,0.66,103.616
0.54,0.67,103.616
0.54,0.68,103.616
0.54,0.69,103.616
0.54,0.7,103.616
0.54,0.71,103.616
0.54,0.72,103.616
0.54,0.73,103.616
0.54,0.74,103.616
0.54,0.75,103.616
0.54,0.76,103.616
0.54,0.77,103.616
0.54,0.78,103.616
0.54,0.79,103.616
0.54,0.8,103.616
0.54,0.81,103.616
0.54,0.82,103.616
0.54,0.83,103.616
0.54,0.84,103.616
0.54,0.85,103.616
0.54,0.86,103.616
0.54,0.87,103.616
0.54,0.88,103.616
0.54,0.89,103.616
0.54,0.9,103.616
0.54,0.91,103.616
0.54,0.92,103.616
0.54,0.93,103.616
0.54,0.94,103.616
0.54,0.95,103.616
0.54,0.96,103.616
0.54,0.97,103.616
0.54,0.98,103.616
0.54,0.99,103.616
0.55,0,130.316
0.55,0.01,136.038
0.55,0.02,146.523
0.55,0.03,149.774
0.55,0.04,156.234
0.55,0.05,162.137
0.55,0.06,165.108
0.55,0.07,118.908
0.55,0.08,107.736
0.55,0.09,91.7544
0.55,0.1,85.4764
0.55,0.11,93.4081
0.55,0.12,79.5268
0.55,0.13,79.6149
0.55,0.14,93.0571
0.55,0.15,90.9208
0.55,0.16,104.817
0.55,0.17,103.616
0.55,0.18,103.616
0.55,0.19,103.616
0.55,0.2,103.616
0.55,0.21,103.616
0.55,0.22,103.616
0.55,0.23,103.616
0.55,0.24,103.616
0.55,0.25,103.616
0.55,0.26,103.616
0.55,0.27,103.616
0.55,0.28,103.616
0.55,0.29,103.616
0.55,0.3,103.616
0.55,0.31,103.616
0.55,0.32,103.616
0.55,0.33,103.616
0.55,0.34,103.616
0.55,0.35,103.616
0.55,0.36,103.616
0.55,0.37,103.616
0.55,0.38,103.616
0.55,0.39,103.616
0.55,0.4,103.616
0.55,0.41,103.616
0.55,0.42,103.616
0.55,0.43,103.616
0.55,0.44,103.616
0.55,0.45,103.616
0.55,0.46,103.616
0.55,0.47,103.616
0.55,0.48,103.616
0.55,0.49,103.616
0.55,0.5,103.616
0.55,0.51,103.616
0.55,0.52,103.616
0.55,0.53,103.616
0.55,0.54,103.616
0.55,0.55,103.616
0.55,0.56,103.616
0.55,0.57,103.616
0.55,0.58,103.616
0.55,0.59,103.616
0.55,0.6,103.616
0.55,0.61,103.616
0.55,0.62,103.616
0.55,0.63,103.616
0.55,0.64,103.616
0.55,0.65,103.616
0.55,0.66,103.616
0.55,0.67,103.616
0.55,0.68,103.616
0.55,0.69,103.616
0.55,0.7,103.616
0.55,0.71,103.616
0.55,0.72,103.616
0.55,0.73,103.616
0.55,0.74,103.616
0.55,0.75,103.616
0.55,0.76,103.616
0.55,0.77,103.616
0.55,0.78,103.616
0.55,0.79,103.616
0.55,0.8,103.616
0.55,0.81,103.616
0.55,0.82,103.616
0.55,0.83,103.616
0.55,0.84,103.616
0.55,0.85,103.616
0.55,0.86,103.616
0.55,0.87,103.616
0.55,0.88,103.616
0.55,0.89,103.616
0.55,0.9,103.616
0.55,0.91,103.616
0.55,0.92,103.616
0.55,0.93,103.616
0.55,0.94,103.616
0.55,0.95,103.616
0.55,0.96,103.616
0.55,0.97,103.616
0.55,0.98,103.616
0.55,0.99,103.616
0.56,0,131.656
0.56,0.01,136.036
0.56,0.02,141.077
0.56,0.03,153.722
0.56,0.04,168.257
0.56,0.05,153.629
0.56,0.06,162.725
0.56,0.07,121.064
0.56,0.08,103.897
0.56,0.09,89.1581
0.56,0.1,93.4811
0.56,0.11,97.5006
0.56,0.12,83.4525
0.56,0.13,106.75
0.56,0.14,89.2699
0.56,0.15,103.616
0.56,0.16,103.616
0.56,0.17,104.034
0.56,0.18,89.7135
0.56,0.19,104.119
0.56,0.2,103.616
0.56,0.21,103.616
0.56,0.22,103.616
0.56,0.23,103.616
0.56,0.24,103.616
0.56,0.25,103.616
0.56,0.26,103.616
0.56,0.27,103.616
0.56,0.28,103.616
0.56,0.29,103.616
0.56,0.3,103.616
0.56,0.31,103.616
0.56,0.32,103.616
0.56,0.33,103.616
0.56,0.34,103.616
0.56,0.35,103.616
0.56,0.36,103.616
0.56,0.37,103.616
0.56,0.38,103.616
0.56,0.39,103.616
0.56,0.4,103.616
0.56,0.41,103.616
0.56,0.42,103.616
0.56,0.43,103.616
0.56,0.44,103.616
0.56,0.45,103.616
0.56,0.46,103.616
0.56,0.47,103.616
0.56,0.48,103.616
0.56,0.49,103.616
0.56,0.5,103.616
0.56,0.51,103.616
0.56,0.52,103.616
0.56,0.53,103.616
0.56,0.54,103.616
0.56,0.55,103.616
0.56,0.56,103.616
0.56,0.57,103.616
0.56,0.58,103.616
0.56,0.59,103.616
0.56,0.6,103.616
0.56,0.61,103.616
0.56,0.62,103.616
0.56,0.63,103.616
0.56,0.64,103.616
0.56,0.65,103.616
0.56,0.66,103.616
0.56,0.67,103.616
0.56,0.68,103.616
0.56,0.69,103.616
0.56,0.7,103.616
0.56,0.71,103.616
0.56,0.72,103.616
0.56,0.73,103.616
0.56,0.74,103.616
0.56,0.75,103.616
0.56,0.76,103.616
0.56,0.77,103.616
0.56,0.78,103.616
0.56,0.79,103.616
0.56,0.8,103.616
0.56,0.81,103.616
0.56,0.82,103.616
0.56,0.83,103.616
0.56,0.84,103.616
0.56,0.85,103.616
0.56,0.86,103.616
0.56,0.87,103.616
0.56,0.88,103.616
0.56,0.89,103.616
0.56,0.9,103.616
0.56,0.91,103.616
0.56,0.92,103.616
0.56,0.93,103.616
0.56,0.94,103.616
0.56,0.95,103.616
0.56,0.96,103.616
0.56,0.97,103.616
0.56,0.98,103.616
0.56,0.99,103.616
0.57,0,130.618
0.57,0.01,134.213
0.57,0.02,137.484
0.57,0.03,152.032
0.57,0.04,153.467
0.57,0.05,166.104
0.57,0.06,151.703
0.57,0.07,116.562
0.57,0.08,101.044
0.57,0.09,88.3927
0.57,0.1,87.0624
0.57,0.11,87.847
0.57,0.12,80.8775
0.57,0.13,105.658
0.57,0.14,104.817
0.57,0.15,103.616
0.57,0.16,103.616
0.57,0.17,104.034
0.57,0.18,104.817
0.57,0.19,103.616
0.57,0.2,103.616
0.57,0.21,103.616
0.57,0.22,103.616
0.57,0.23,103.616
0.57,0.24,103.616
0.57,0.25,103.616
0.57,0.26,103.616
0.57,0.27,103.616
0.57,0.28,103.616
0.57,0.29,103.616
0.57,0.3,103.616
0.57,0.31,103.616
0.57,0.32,103.616
0.57,0.33,103.616
0.57,0.34,103.616
0.57,0.35,103.616
0.57,0.36,103.616
0.57,0.37,103.616
0.57,0.38,103.616
0.57,0.39,103.616
0.57,0.4,103.616
0.57,0.41,103.616
0.57,0.42,103.616
0.57,0.43,103.616
0.57,0.44,103.616
0.57,0.45,103.616
0.57,0.46,103.616
0.57,0.47,103.616
0.57,0.48,103.616
0.57,0.49,103.616
0.57,0.5,103.616
0.57,0.51,103.616
0.57,0.52,103.616
0.57,0.53,103.616
0.57,0.54,103.616
0.57,0.55,103.616
0.57,0.56,103.616
0.57,0.57,103.616
0.57,0.58,103.616
0.57,0.59,103.616
0.57,0.6,103.616
0.57,0.61,103.616
0.57,0.62,103.616
0.57,0.63,103.616
0.57,0.64,103.616
0.57,0.65,103.616
0.57,0.66,103.616
0.57,0.67,103.616
0.57,0.68,103.616
0.57,0.69,103.616
0.57,0.7,103.616
0.57,0.71,103.616
0.57,0.72,103.616
0.57,0.73,103.616
0.57,0.74,103.616
0.57,0.75,103.616
0.57,0.76,103.616
0.57,0.77,103.616
0.57,0.78,103.616
0.57,0.79,103.616
0.57,0.8,103.616
0.57,0.81,103.616
0.57,0.82,103.616
0.57,0.83,103.616
0.57,0.84,103.616
0.57,0.85,103.616
0.57,0.86,103.616
0.57,0.87,103.616
0.57,0.88,103.616
0.57,0.89,103.616
0.57,0.9,103.616
0.57,0.91,103.616
0.57,0.92,103.616
0.57,0.93,103.616
0.57,0.94,103.616
0.57,0.95,103.616
0.57,0.96,103.616
0.57,0.97,103.616
0.57,0.98,103.616
0.57,0.99,103.616
0.58,0,132.65
0.58,0.01,137.13
0.58,0.02,142.86
0.58,0.03,141.146
0.58,0.04,154.762
0.58,0.05,171.195
0.58,0.06,147.309
0.58,0.07,129.602
0.58,0.08,115.032
0.58,0.09,92.2708
0.58,0.1,84.5042
0.58,0.11,81.0019
0.58,0.12,80.7792
0.58,0.13,79.6545
0.58,0.14,106.614
0.58,0.15,104.034
0.58,0.16,103.616
0.58,0.17,103.616
0.58,0.18,89.211
0.58,0.19,103.616
0.58,0.2,103.616
0.58,0.21,103.616
0.58,0.22,103.616
0.58,0.23,103.616
0.58,0.24,103.616
0.58,0.25,103.616
0.58,0.26,103.616
0.58,0.27,103.616
0.58,0.28,103.616
0.58,0.29,103.616
0.58,0.3,103.616
0.58,0.31,103.616
0.58,0.32,103.616
0.58,0.33,103.616
0.58,0.34,103.616
0.58,0.35,103.616
0.58,0.36,103.616
0.58,0.37,103.616
0.58,0.38,103.616
0.58,0.39,103.616
0.58,0.4,103.616
0.58,0.41,103.616
0.58,0.42,103.616
0.58,0.43,103.616
0.58,0.44,103.616
0.58,0.45,103.616
0.58,0.46,103.616
0.58,0.47,103.616
0.58,0.48,103.616
0.58,0.49,103.616
0.58,0.5,103.616
0.58,0.51,103.616
0.58,0.52,103.616
0.58,0.53,103.616
0.58,0.54,103.616
0.58,0.55,103.616
0.58,0.56,103.616
0.58,0.57,103.616
0.58,0.58,103.616
0.58,0.59,103.616
0.58,0.6,103.616
0.58,0.61,103.616
0.58,0.62,103.616
0.58,0.63,103.616
0.58,0.64,103.616
0.58,0.65,103.616
0.58,0.66,103.616
0.58,0.67,103.616
0.58,0.68,103.616
0.58,0.69,103.616
0.58,0.7,103.616
0.58,0.71,103.616
0.58,0.72,103.616
0.58,0.73,103.616
0.58,0.74,103.616
0.58,0.75,103.616
0.58,0.76,103.616
0.58,0.77,103.616
0.58,0.78,103.616
0.58,0.79,103.616
0.58,0.8,103.616
0.58,0.81,103.616
0.58,0.82,103.616
0.58,0.83,103.616
0.58,0.84,103.616
0.58,0.85,103.616
0.58,0.86,103.616
0.58,0.87,103.616
0.58,0.88,103.616
0.58,0.89,103.616
0.58,0.9,103.616
0.58,0.91,103.616
0.58,0.92,103.616
0.58,0.93,103.616
0.58,0.94,103.616
0.58,0.95,103.616
0.58,0.96,103.616
0.58,0.97,103.616
0.58,0.98,103.616
0.58,0.99,103.616
0.59,0,132.566
0.59,0.01,137.668
0.59,0.02,141.75
0.59,0.03,152.012
0.59,0.04,158.748
0.59,0.05,168.286
0.59,0.06,156.219
0.59,0.07,118.108
0.59,0.08,101.646
0.59,0.09,95.3355
0.59,0.1,93.6403
0.59,0.11,83.0673
0.59,0.12,82.4477
0.59,0.13,93.3765
0.59,0.14,105.658
0.59,0.15,89.7135
0.59,0.16,78.343
0.59,0.17,76.8237
0.59,0.18,103.616
0.59,0.19,103.616
0.59,0.2,103.616
0.59,0.21,103.616
0.59,0.22,103.616
0.59,0.23,103.616
0.59,0.24,103.616
0.59,0.25,103.616
0.59,0.26,103.616
0.59,0.27,103.616
0.59,0.28,103.616
0.59,0.29,103.616
0.59,0.3,103.616
0.59,0.31,103.616
0.59,0.32,103.616
0.59,0.33,103.616
0.59,0.34,103.616
0.59,0.35,103.616
0.59,0.36,103.616
0.59,0.37,103.616
0.59,0.38,103.616
0.59,0.39,103.616
0.59,0.4,103.616
0.59,0.41,103.616
0.59,0.42,103.616
0.59,0.43,103.616
0.59,0.44,103.616
0.59,0.45,103.616
0.59,0.46,103.616
0.59,0.47,103.616
0.59,0.48,103.616
0.59,0.49,103.616
0.59,0.5,103.616
0.59,0.51,103.616
0.59,0.52,103.616
0.59,0.53,103.616
0.59,0.54,103.616
0.59,0.55,103.616
0.59,0.56,103.616
0.59,0.57,103.616
0.59,0.58,103.616
0.59,0.59,103.616
0.59,0.6,103.616
0.59,0.61,103.616
0.59,0.62,103.616
0.59,0.63,103.616
0.59,0.64,103.616
0.59,0.65,103.616
0.59,0.66,103.616
0.59,0.67,103.616
0.59,0.68,103.616
0.59,0.69,103.616
0.59,0.7,103.616
0.59,0.71,103.616
